Wed Nov 28 19:14:18 2018
HotelID,ReviewID,Upload Status
73943,UR4971802,Success
73943,UR4829324,Success
73943,UR4688837,Success
73943,UR4591009,Success
73943,UR4568098,Success
73943,UR4324548,Success
73943,UR4032696,Success
73943,UR3898817,Success
73943,UR3898037,Success
73943,UR3272494,Success
73943,UR2970632,Success
73943,UR2884673,Success
73943,UR2846470,Success
73943,UR2752786,Success
73943,UR2570367,Success
73943,UR2490928,Success
73943,UR2228627,Success
73947,UR128290577,Success
73947,UR128200018,Success
73947,UR127553318,Success
73947,UR127335327,Success
73947,UR127313198,Success
73947,UR127245943,Success
73947,UR127231083,Success
73947,UR127159235,Success
73947,UR126975968,Success
73947,UR126947083,Success
73947,UR126853457,Success
73947,UR126757191,Success
73947,UR126493333,Success
73947,UR126370655,Success
73947,UR126360348,Success
73947,UR126299818,Success
73947,UR126158559,Success
73947,UR126117116,Success
73947,UR125640364,Success
73947,UR125507115,Success
73947,UR125316971,Success
73947,UR124694680,Success
73947,UR124690451,Success
73947,UR124599865,Success
73947,UR124534255,Success
73947,UR124477136,Success
73947,UR124397814,Success
73947,UR124180974,Success
73947,UR123921077,Success
73947,UR123425121,Success
73947,UR123300746,Success
73947,UR123276920,Success
73947,UR122629823,Success
73947,UR122012053,Success
73947,UR121745197,Success
73947,UR121675767,Success
73947,UR121666145,Success
73947,UR121236864,Success
73947,UR121182076,Success
73947,UR120678574,Success
73947,UR120548653,Success
73947,UR120333420,Success
73947,UR120242603,Success
73947,UR120065030,Success
73947,UR119859552,Success
73947,UR119826747,Success
73947,UR119766799,Success
73947,UR119561337,Success
73947,UR119558481,Success
73947,UR119538197,Success
73947,UR118965034,Success
73947,UR118934904,Success
73947,UR118393343,Success
73947,UR118389904,Success
73947,UR118195327,Success
73947,UR118157515,Success
73947,UR118129897,Success
73947,UR117681503,Success
73947,UR117380723,Success
73947,UR117258122,Success
73947,UR116817574,Success
73947,UR116365030,Success
73947,UR115760752,Success
73947,UR115634901,Success
73947,UR115494985,Success
73947,UR115464308,Success
73947,UR115420911,Success
73947,UR115162404,Success
73947,UR114071157,Success
73947,UR113888963,Success
73947,UR113122181,Success
73947,UR112788685,Success
73947,UR112100583,Success
73947,UR107835227,Success
73947,UR107707392,Success
73947,UR107207653,Success
73947,UR106132353,Success
73947,UR106116416,Success
73947,UR105242302,Success
73947,UR104164317,Success
73947,UR103345952,Success
73947,UR103061849,Success
73947,UR102558764,Success
73947,UR102424695,Success
73947,UR100714738,Success
73947,UR98565748,Success
73947,UR98022250,Success
73947,UR97761804,Success
73947,UR97382439,Success
73947,UR97033103,Success
73947,UR96784264,Success
73947,UR96081174,Success
73947,UR94856173,Success
73947,UR94605190,Success
73947,UR92565913,Success
73947,UR92559513,Success
73947,UR90267682,Success
73947,UR88844299,Success
73947,UR88843465,Success
73947,UR88297791,Success
73947,UR86962746,Success
73947,UR86124466,Success
73947,UR85997538,Success
73947,UR85166750,Success
73947,UR83965485,Success
73947,UR83477737,Success
73947,UR83053645,Success
73947,UR82805573,Success
73947,UR80797441,Success
73947,UR76876647,Success
73947,UR75996102,Success
73947,UR73743230,Success
73947,UR72650335,Success
73947,UR71719357,Success
73947,UR70965887,Success
73947,UR70330528,Success
73947,UR66385019,Success
73947,UR64741819,Success
73947,UR63958548,Success
73947,UR63700152,Success
73947,UR61804514,Success
73947,UR61787258,Success
73947,UR60438035,Success
73947,UR60039065,Success
73947,UR59492827,Success
73947,UR58927303,Success
73947,UR57486734,Success
73947,UR57108674,Success
73947,UR56817119,Success
73947,UR56322479,Success
73947,UR55989585,Success
73947,UR55778413,Success
73947,UR55654649,Success
73947,UR55586236,Success
73947,UR55572080,Success
73947,UR55511251,Success
73947,UR38751836,Success
73947,UR30565513,Success
73947,UR24377537,Success
73947,UR18903072,Success
73947,UR17213812,Success
73947,UR16710669,Success
73947,UR16476493,Success
73947,UR15961114,Success
73947,UR14771219,Success
73947,UR14464512,Success
73947,UR13908604,Success
73947,UR10873539,Success
73947,UR10563773,Success
73947,UR7805155,Success
73947,UR7803933,Success
73947,UR7227802,Success
73947,UR6841895,Success
73947,UR6473066,Success
73947,UR6325824,Success
73947,UR6164924,Success
73947,UR5467278,Success
73947,UR5329034,Success
73947,UR4824975,Success
73947,UR4152430,Success
73947,UR2619009,Success
73947,UR2577342,Success
73947,UR2520418,Success
73950,UR127712142,Success
73950,UR127639691,Success
73950,UR123426100,Success
73950,UR123367006,Success
73950,UR121074755,Success
73950,UR120839603,Success
73950,UR120755582,Success
73950,UR119667285,Success
73950,UR119224031,Success
73950,UR118960080,Success
73950,UR118792472,Success
73950,UR118118674,Success
73950,UR115935594,Success
73950,UR115289221,Success
73950,UR113281694,Success
73950,UR109575629,Success
73950,UR106168880,Success
73950,UR104914619,Success
73950,UR102583669,Success
73950,UR101191548,Success
73950,UR94754445,Success
73950,UR93655286,Success
73950,UR90242501,Success
73950,UR86464787,Success
73950,UR82770302,Success
73950,UR82367522,Success
73950,UR80521883,Success
73950,UR80302461,Success
73950,UR62808149,Success
73950,UR62159562,Success
73950,UR59915593,Success
73950,UR54510935,Success
73950,UR53666543,Success
73950,UR49625967,Success
73950,UR47578269,Success
73950,UR46778390,Success
73950,UR28570756,Success
73950,UR28037450,Success
73950,UR27944443,Success
73950,UR26479354,Success
73950,UR20798847,Success
73950,UR17152052,Success
73950,UR16905771,Success
73950,UR10035922,Success
73950,UR8395940,Success
73950,UR8061016,Success
73950,UR7781012,Success
73950,UR7270085,Success
73950,UR5831664,Success
73950,UR5603174,Success
73950,UR5328041,Success
73950,UR4587907,Success
73950,UR3913657,Success
73957,UR128292158,Success
73957,UR128246790,Success
73957,UR128190702,Success
73957,UR128112161,Success
73957,UR127996304,Success
73957,UR127981246,Success
73957,UR127949400,Success
73957,UR127921637,Success
73957,UR127821042,Success
73957,UR127706292,Success
73957,UR127680831,Success
73957,UR127579204,Success
73957,UR127530321,Success
73957,UR127476961,Success
73957,UR127441664,Success
73957,UR127426744,Success
73957,UR127339269,Success
73957,UR127299091,Success
73957,UR127297004,Success
73957,UR127236698,Success
73957,UR127158924,Success
73957,UR127100624,Success
73957,UR126846277,Success
73957,UR126833056,Success
73957,UR126718415,Success
73957,UR126633261,Success
73957,UR126611485,Success
73957,UR126565439,Success
73957,UR126186253,Success
73957,UR126135338,Success
73957,UR126119026,Success
73957,UR126116144,Success
73957,UR126067404,Success
73957,UR126024337,Success
73957,UR125894360,Success
73957,UR125890726,Success
73957,UR125700660,Success
73957,UR125664341,Success
73957,UR125477708,Success
73957,UR125416004,Success
73957,UR125055337,Success
73957,UR125008950,Success
73957,UR124942744,Success
73957,UR124937983,Success
73957,UR124499990,Success
73957,UR124297893,Success
73957,UR124193325,Success
73957,UR124093158,Success
73957,UR123845902,Success
73957,UR123761405,Success
73957,UR123739564,Success
73957,UR123519230,Success
73957,UR123391374,Success
73957,UR123325189,Success
73957,UR123324263,Success
73957,UR123267038,Success
73957,UR123178337,Success
73957,UR122978324,Success
73957,UR122975535,Success
73957,UR122850567,Success
73957,UR122684223,Success
73957,UR122667741,Success
73957,UR122630838,Success
73957,UR122608359,Success
73957,UR121664333,Success
73957,UR121559392,Success
73957,UR121536528,Success
73957,UR121488154,Success
73957,UR121267634,Success
73957,UR121230517,Success
73957,UR121139081,Success
73957,UR121005489,Success
73957,UR120719363,Success
73957,UR120651097,Success
73957,UR120468800,Success
73957,UR120435036,Success
73957,UR120311325,Success
73957,UR120187970,Success
73957,UR119847380,Success
73957,UR119559958,Success
73957,UR119416658,Success
73957,UR119339597,Success
73957,UR119278706,Success
73957,UR119254230,Success
73957,UR119072522,Success
73957,UR119037786,Success
73957,UR118628066,Success
73957,UR118620951,Success
73957,UR118456063,Success
73957,UR118447308,Success
73957,UR118440925,Success
73957,UR118270370,Success
73957,UR118009344,Success
73957,UR117999598,Success
73957,UR117987996,Success
73957,UR117889129,Success
73957,UR117495877,Success
73957,UR117373434,Success
73957,UR117194053,Success
73957,UR117133902,Success
73957,UR116753545,Success
73957,UR116616427,Success
73957,UR116475907,Success
73957,UR116407144,Success
73957,UR116076889,Success
73957,UR116074839,Success
73957,UR115928614,Success
73957,UR115871866,Success
73957,UR115764926,Success
73957,UR115763738,Success
73957,UR115709709,Success
73957,UR115705491,Success
73957,UR115575611,Success
73957,UR115557727,Success
73957,UR115554096,Success
73957,UR115535469,Success
73957,UR115326514,Success
73957,UR115268962,Success
73957,UR115232407,Success
73957,UR115230585,Success
73957,UR115092541,Success
73957,UR115091073,Success
73957,UR115068520,Success
73957,UR115057395,Success
73957,UR114877832,Success
73957,UR114733869,Success
73957,UR114655764,Success
73957,UR114128025,Success
73957,UR113528033,Success
73957,UR113327753,Success
73957,UR113321482,Success
73957,UR113293608,Success
73957,UR113175801,Success
73957,UR112818083,Success
73957,UR111900317,Success
73957,UR111005028,Success
73957,UR110801552,Success
73957,UR109004373,Success
73957,UR108947718,Success
73957,UR107996996,Success
73957,UR106298600,Success
73957,UR106101527,Success
73957,UR105794567,Success
73957,UR105479764,Success
73957,UR105324239,Success
73957,UR105258968,Success
73957,UR105254981,Success
73957,UR104961850,Success
73957,UR104720312,Success
73957,UR104402626,Success
73957,UR104242344,Success
73957,UR104200117,Success
73957,UR103002597,Success
73957,UR102548595,Success
73957,UR102452977,Success
73957,UR101395223,Success
73957,UR101352579,Success
73957,UR101277333,Success
73957,UR100865006,Success
73957,UR100841185,Success
73957,UR100672423,Success
73957,UR100635558,Success
73957,UR100304203,Success
73957,UR99883636,Success
73957,UR99671021,Success
73957,UR99664101,Success
73957,UR99422985,Success
73957,UR99420383,Success
73957,UR99338959,Success
73957,UR98253976,Success
73957,UR97987308,Success
73957,UR97839543,Success
73957,UR97434320,Success
73957,UR97431208,Success
73957,UR97194128,Success
73957,UR96319058,Success
73957,UR95648661,Success
73957,UR94869514,Success
73957,UR94779457,Success
73957,UR94763604,Success
73957,UR93221765,Success
73957,UR93211785,Success
73957,UR91676465,Success
73957,UR91593480,Success
73957,UR90791879,Success
73957,UR90170653,Success
73957,UR89591341,Success
73957,UR89006264,Success
73957,UR88688560,Success
73957,UR88601740,Success
73957,UR87279113,Success
73957,UR87065674,Success
73957,UR85319268,Success
73957,UR84899507,Success
73957,UR84700971,Success
73957,UR84689102,Success
73957,UR83549587,Success
73957,UR83377347,Success
73957,UR83243525,Success
73957,UR83207213,Success
73957,UR82862781,Success
73957,UR82763947,Success
73957,UR81464831,Success
73957,UR81410624,Success
73957,UR81186105,Success
73957,UR80723181,Success
73957,UR80699900,Success
73957,UR80618639,Success
73957,UR78026333,Success
73957,UR77283059,Success
73957,UR77133569,Success
73957,UR77132311,Success
73957,UR74954299,Success
73957,UR74453348,Success
73957,UR74044519,Success
73957,UR73898307,Success
73957,UR73200698,Success
73957,UR71922183,Success
73957,UR71781649,Success
73957,UR71694349,Success
73957,UR71570844,Success
73957,UR71283386,Success
73957,UR70998084,Success
73957,UR70961192,Success
73957,UR70918499,Success
73957,UR70345945,Success
73957,UR70339120,Success
73957,UR70311779,Success
73957,UR70202206,Success
73957,UR70104369,Success
73957,UR69917160,Success
73957,UR69577941,Success
73957,UR69383949,Success
73957,UR69379384,Success
73957,UR68982808,Success
73957,UR68788580,Success
73957,UR68234356,Success
73957,UR68205965,Success
73957,UR68150954,Success
73957,UR68076464,Success
73957,UR67908116,Success
73957,UR67608792,Success
73957,UR67213977,Success
73957,UR66789495,Success
73957,UR65768916,Success
73957,UR64448606,Success
73957,UR64056745,Success
73957,UR63635351,Success
73957,UR63078205,Success
73957,UR62638115,Success
73957,UR62626610,Success
73957,UR62343546,Success
73957,UR61918296,Success
73957,UR61382019,Success
73957,UR61346925,Success
73957,UR61327552,Success
73957,UR61255373,Success
73957,UR61157624,Success
73957,UR61150620,Success
73957,UR61140237,Success
73957,UR61112510,Success
73957,UR61092434,Success
73957,UR61045457,Success
73957,UR60830767,Success
73957,UR60481812,Success
73957,UR60413693,Success
73957,UR60269742,Success
73957,UR60186813,Success
73957,UR59821528,Success
73957,UR59740144,Success
73957,UR59680686,Success
73957,UR59551948,Success
73957,UR59280080,Success
73957,UR59261564,Success
73957,UR59242823,Success
73957,UR59131813,Success
73957,UR59062164,Success
73957,UR59023788,Success
73957,UR58935412,Success
73957,UR58666201,Success
73957,UR58310105,Success
73957,UR58069950,Success
73957,UR57875550,Success
73957,UR57781420,Success
73957,UR57569800,Success
73957,UR57282840,Success
73957,UR57043484,Success
73957,UR57023033,Success
73957,UR56856995,Success
73957,UR56814885,Success
73957,UR56613123,Success
73957,UR56544624,Success
73957,UR56327905,Success
73957,UR56159547,Success
73957,UR56146507,Success
73957,UR56140638,Success
73957,UR55718562,Success
73957,UR55641452,Success
73957,UR55561309,Success
73957,UR55125861,Success
73957,UR54226667,Success
73957,UR54146854,Success
73957,UR54131683,Success
73957,UR54118990,Success
73957,UR53760059,Success
73957,UR53372370,Success
73957,UR53018858,Success
73957,UR52961257,Success
73957,UR52876254,Success
73957,UR52831586,Success
73957,UR52589984,Success
73957,UR52460423,Success
73957,UR52336118,Success
73957,UR52274987,Success
73957,UR52059722,Success
73957,UR52043835,Success
73957,UR51813134,Success
73957,UR51695482,Success
73957,UR51623553,Success
73957,UR51412524,Success
73957,UR51243275,Success
73957,UR51083162,Success
73957,UR50991950,Success
73957,UR50847782,Success
73957,UR49750709,Success
73957,UR48148079,Success
73957,UR46235928,Success
73957,UR46221581,Success
73957,UR45741249,Success
73957,UR43440362,Success
73957,UR42183747,Success
73957,UR41960582,Success
73957,UR40057265,Success
73957,UR39284786,Success
73957,UR39008784,Success
73957,UR38938828,Success
73957,UR38681684,Success
73957,UR38364100,Success
73957,UR38312368,Success
73957,UR38065479,Success
73957,UR36597414,Success
73957,UR36039050,Success
73957,UR35621940,Success
73957,UR34943722,Success
73957,UR34639220,Success
73957,UR34315804,Success
73957,UR34239587,Success
73957,UR33755801,Success
73957,UR33176595,Success
73957,UR32269755,Success
73957,UR31906893,Success
73957,UR31188626,Success
73957,UR29423234,Success
73957,UR28692678,Success
73957,UR28657716,Success
73957,UR28527624,Success
73957,UR28296084,Success
73957,UR28210970,Success
73957,UR28100091,Success
73957,UR27908392,Success
73957,UR27697324,Success
73957,UR27353210,Success
73957,UR27286748,Success
73957,UR26568362,Success
73957,UR26088931,Success
73957,UR25831893,Success
73957,UR25634080,Success
73957,UR25539573,Success
73957,UR23486033,Success
73957,UR23391507,Success
73957,UR23327511,Success
73957,UR23076686,Success
73957,UR22396467,Success
73957,UR22187982,Success
73957,UR21834260,Success
73957,UR21479365,Success
73957,UR20947441,Success
73957,UR20281787,Success
73957,UR20149432,Success
73957,UR20106656,Success
73957,UR19932357,Success
73957,UR19723243,Success
73957,UR19671468,Success
73957,UR19526588,Success
73957,UR18914715,Success
73957,UR18863447,Success
73957,UR18734375,Success
73957,UR18519293,Success
73957,UR18288185,Success
73957,UR18215739,Success
73957,UR18136053,Success
73957,UR18083178,Success
73957,UR17290390,Success
73957,UR17184292,Success
73957,UR17110542,Success
73957,UR17070469,Success
73957,UR16530025,Success
73957,UR16367377,Success
73957,UR16318064,Success
73957,UR16098753,Success
73957,UR15635806,Success
73957,UR15591548,Success
73957,UR15556270,Success
73957,UR15478710,Success
73957,UR15413043,Success
73957,UR15151415,Success
73957,UR15124215,Success
73957,UR14819694,Success
73957,UR14563820,Success
73957,UR14242101,Success
73957,UR14051360,Success
73957,UR13898166,Success
73957,UR13871350,Success
73957,UR13706152,Success
73957,UR13512528,Success
73957,UR13150158,Success
73957,UR13099932,Success
73957,UR12647856,Success
73957,UR12477789,Success
73957,UR12431068,Success
73957,UR12221969,Success
73957,UR12157860,Success
73957,UR11714757,Success
73957,UR11491067,Success
73957,UR10994454,Success
73957,UR10842984,Success
73957,UR10207638,Success
73957,UR10088834,Success
73957,UR10048863,Success
73957,UR8740306,Success
73957,UR8697238,Success
73957,UR8609123,Success
73957,UR8604110,Success
73957,UR8516057,Success
73957,UR8376077,Success
73957,UR8238280,Success
73957,UR8126166,Success
73957,UR8122121,Success
73957,UR8074253,Success
73957,UR8031350,Success
73957,UR7713755,Success
73957,UR7641201,Success
73957,UR7566551,Success
73957,UR7480036,Success
73957,UR7365379,Success
73957,UR7291654,Success
73957,UR7291639,Success
73957,UR7254732,Success
73957,UR7231546,Success
73957,UR7219889,Success
73957,UR7192078,Success
73957,UR7178468,Success
73957,UR6935534,Success
73957,UR6928759,Success
73957,UR6925956,Success
73957,UR6920489,Success
73957,UR6900423,Success
73957,UR6843408,Success
73957,UR6822425,Success
73957,UR6803410,Success
73957,UR6747633,Success
73957,UR6719602,Success
73957,UR6716829,Success
73957,UR6711266,Success
73957,UR6561134,Success
73957,UR6551418,Success
73957,UR6495418,Success
73957,UR6313093,Success
73957,UR6174590,Success
73957,UR6091037,Success
73957,UR6056844,Success
73957,UR6044468,Success
73957,UR5959731,Success
73957,UR5926617,Success
73957,UR5805513,Success
73957,UR5765057,Success
73957,UR5626958,Success
73957,UR5621411,Success
73957,UR5611377,Success
73957,UR5602331,Success
73957,UR5536666,Success
73957,UR5530218,Success
73957,UR5522930,Success
73957,UR5505895,Success
73957,UR5463921,Success
73957,UR5458027,Success
73957,UR5435399,Success
73957,UR5431912,Success
73957,UR5423878,Success
73957,UR5392011,Success
73957,UR5364513,Success
73957,UR5359226,Success
73957,UR5183672,Success
73957,UR5146777,Success
73957,UR5030703,Success
73957,UR4975168,Success
73957,UR4939532,Success
73957,UR4933521,Success
73957,UR4830081,Success
73957,UR4825565,Success
73957,UR4597171,Success
73957,UR4595277,Success
73957,UR4588099,Success
73957,UR4500340,Success
73957,UR4365135,Success
73957,UR4324952,Success
73957,UR4299929,Success
73957,UR4228643,Success
73957,UR4100698,Success
73957,UR4090333,Success
73957,UR4085759,Success
73957,UR4082137,Success
73957,UR4028982,Success
73957,UR4020237,Success
73957,UR3839639,Success
73957,UR3832469,Success
73957,UR3747788,Success
73957,UR3737819,Success
73957,UR3736164,Success
73957,UR3704427,Success
73957,UR3666143,Success
73957,UR3651449,Success
73957,UR3624206,Success
73957,UR3623820,Success
73957,UR3612949,Success
73957,UR3605211,Success
73957,UR3599448,Success
73957,UR3546881,Success
73957,UR3530808,Success
73957,UR3519281,Success
73957,UR3492823,Success
73957,UR3492396,Success
73957,UR3429035,Success
73957,UR3400921,Success
73957,UR3370890,Success
73957,UR3342615,Success
73957,UR3307949,Success
73957,UR3295890,Success
73957,UR3287869,Success
73957,UR3216520,Success
73957,UR2946824,Success
73957,UR2836436,Success
73957,UR2803945,Success
73957,UR2705150,Success
73957,UR2458450,Success
73957,UR2301352,Success
73957,UR2275283,Success
73957,UR2268425,Success
73957,UR2230030,Success
73957,UR2229750,Success
73957,UR2220782,Success
73957,UR2208547,Success
73957,UR2182817,Success
73957,UR2179890,Success
73957,UR2174952,Success
73957,UR2153896,Success
73957,UR1852269,Success
73957,UR1851927,Success
73957,UR1832017,Success
73957,UR1810807,Success
73957,UR1761843,Success
73977,UR124173828,Success
73977,UR119768990,Success
73977,UR119526548,Success
73977,UR118897942,Success
73977,UR114264009,Success
73977,UR62969245,Success
73977,UR43873510,Success
73977,UR33278445,Success
73977,UR26258739,Success
73977,UR26154524,Success
73977,UR22447149,Success
73977,UR19437616,Success
73977,UR8051071,Success
73977,UR7286378,Success
73977,UR7014455,Success
73982,UR128194302,Success
73982,UR127379241,Success
73982,UR127149111,Success
73982,UR126207153,Success
73982,UR123891292,Success
73982,UR122691392,Success
73982,UR121527496,Success
73982,UR121327691,Success
73982,UR118950929,Success
73982,UR117886949,Success
73982,UR116807278,Success
73982,UR116324984,Success
73982,UR103200997,Success
73982,UR99539152,Success
73982,UR99315406,Success
73982,UR97880934,Success
73982,UR92584178,Success
73982,UR83191540,Success
73982,UR82122816,Success
73982,UR80782690,Success
73982,UR75213085,Success
73982,UR63784618,Success
73982,UR59962068,Success
73982,UR59143007,Success
73982,UR55842729,Success
73982,UR48211556,Success
73982,UR44130342,Success
73985,UR815231332,Success
73985,UR577508809,Success
73985,UR622403654,Success
73985,UR568559955,Success
73985,UR317056077,Success
73985,UR139399542,Success
73985,UR877945362,Success
73985,UR669589189,Success
73985,UR826301030,Success
73985,UR310543960,Success
73985,UR576179513,Success
73985,UR150916811,Success
73985,UR245050268,Success
74006,UR148034193,Success
74006,UR309032636,Success
74006,UR207385743,Success
74006,UR394540631,Success
74006,UR944843983,Success
74006,UR670031194,Success
74006,UR592325952,Success
74006,UR705986319,Success
74006,UR585013352,Success
74006,UR871953851,Success
74051,UR952155853,Success
74051,UR873126873,Success
74051,UR608900821,Success
74051,UR380345735,Success
74051,UR408223484,Success
74051,UR657777922,Success
74051,UR712421721,Success
74051,UR402754127,Success
74051,UR877077553,Success
74051,UR320424116,Success
74051,UR679054108,Success
74051,UR242908395,Success
74051,UR881684089,Success
74051,UR994568024,Success
74051,UR262825666,Success
74051,UR511261983,Success
74051,UR112173577,Success
74051,UR310364875,Success
74051,UR314578442,Success
74051,UR807073417,Success
74051,UR809337419,Success
74051,UR635560547,Success
74051,UR220710881,Success
74051,UR704623701,Success
74051,UR259637241,Success
74051,UR242553970,Success
74051,UR713442116,Success
74051,UR507667115,Success
74051,UR257550830,Success
74059,UR632375831,Success
74059,UR363998651,Success
74059,UR761136758,Success
74059,UR626112105,Success
74059,UR170745335,Success
74059,UR402772774,Success
74059,UR813451744,Success
74059,UR617139674,Success
74059,UR405755997,Success
74059,UR696574659,Success
74059,UR523999093,Success
74059,UR406358802,Success
74059,UR533569289,Success
74059,UR360923101,Success
74059,UR778791923,Success
74059,UR863521530,Success
74059,UR274029368,Success
74059,UR378784147,Success
74059,UR926494874,Success
74059,UR433393354,Success
74059,UR826504801,Success
74059,UR709992073,Success
74059,UR593835657,Success
